# Logger: CSVLogger | Started: Fri Sep 26 15:20:21 2025
partition,stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras,__topic__
observed,temp-1,temp-1-1758915031357,1758915031.3571281,1758915031.3571281,1758915031.3571281,float,C,26.875886833503866,,,,,observed,SimulatedDroppingStream,{'ground_truth': 26.875886833503866},observed.temp-1
reconstructed,temp-1,temp-1-1758915031357,1758915031.3571281,1758915031.3571281,1758915031.3571281,float,C,26.875886833503866,25.94568550676876,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 26.875886833503866},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915213356,1758915213.3561532,1758915213.3561532,1758915213.3561532,float,C,25.949750022495408,,,,,groundtruth,GroundTruthStream,{'ground_truth': 25.949750022495408},groundtruth.temp-1
observed,temp-1,temp-1-1758915032347,1758915032.347659,1758915032.3509815,1758915032.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915032347,1758915032.347659,1758915032.3509815,1758915032.347659,float,C,28.258876900271712,28.258876900271712,KalmanFilter,0.597436644808903,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915214354,1758915214.3544772,1758915214.3544772,1758915214.3544772,float,C,28.498461306529634,,,,,groundtruth,GroundTruthStream,{'ground_truth': 28.498461306529634},groundtruth.temp-1
observed,temp-1,temp-1-1758915033348,1758915033.3486388,1758915033.3486388,1758915033.3486388,float,C,16.532082159199593,,,,,observed,SimulatedDroppingStream,{'ground_truth': 16.532082159199593},observed.temp-1
reconstructed,temp-1,temp-1-1758915033348,1758915033.3486388,1758915033.3486388,1758915033.3486388,float,C,16.532082159199593,17.027462714140206,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 16.532082159199593},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915216359,1758915216.3592012,1758915216.3592012,1758915216.3592012,float,C,29.97047102044494,,,,,groundtruth,GroundTruthStream,{'ground_truth': 29.97047102044494},groundtruth.temp-1
observed,temp-1,temp-1-1758915034347,1758915034.347659,1758915034.3507438,1758915034.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915034347,1758915034.347659,1758915034.3507438,1758915034.347659,float,C,10.962420863235952,10.962420863235952,KalmanFilter,0.5964109300938457,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915218355,1758915218.3550274,1758915218.3550274,1758915218.3550274,float,C,17.80571812224418,,,,,groundtruth,GroundTruthStream,{'ground_truth': 17.80571812224418},groundtruth.temp-1
observed,temp-1,temp-1-1758915035350,1758915035.3502402,1758915035.3502402,1758915035.3502402,float,C,23.102372712630608,,,,,observed,SimulatedDroppingStream,{'ground_truth': 23.102372712630608},observed.temp-1
reconstructed,temp-1,temp-1-1758915035350,1758915035.3502402,1758915035.3502402,1758915035.3502402,float,C,23.102372712630608,22.466098679518176,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 23.102372712630608},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915219353,1758915219.3539033,1758915219.3539033,1758915219.3539033,float,C,22.82638622723736,,,,,groundtruth,GroundTruthStream,{'ground_truth': 22.82638622723736},groundtruth.temp-1
observed,temp-1,temp-1-1758915036354,1758915036.354277,1758915036.354277,1758915036.354277,float,C,23.943540730288063,,,,,observed,SimulatedDroppingStream,{'ground_truth': 23.943540730288063},observed.temp-1
reconstructed,temp-1,temp-1-1758915036354,1758915036.354277,1758915036.354277,1758915036.354277,float,C,23.943540730288063,24.333989303592407,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 23.943540730288063},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915220352,1758915220.3523824,1758915220.3523824,1758915220.3523824,float,C,25.7496230897878,,,,,groundtruth,GroundTruthStream,{'ground_truth': 25.7496230897878},groundtruth.temp-1
observed,temp-1,temp-1-1758915037347,1758915037.347659,1758915037.3617089,1758915037.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915037347,1758915037.347659,1758915037.3617089,1758915037.347659,float,C,28.150445976877478,28.150445976877478,KalmanFilter,0.5833833482206626,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915223348,1758915223.3487923,1758915223.3487923,1758915223.3487923,float,C,19.05683193626914,,,,,groundtruth,GroundTruthStream,{'ground_truth': 19.05683193626914},groundtruth.temp-1
observed,temp-1,temp-1-1758915038359,1758915038.359807,1758915038.359807,1758915038.359807,float,C,15.814024049481787,,,,,observed,SimulatedDroppingStream,{'ground_truth': 15.814024049481787},observed.temp-1
reconstructed,temp-1,temp-1-1758915038359,1758915038.359807,1758915038.359807,1758915038.359807,float,C,15.814024049481787,16.34588422774198,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 15.814024049481787},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915225350,1758915225.3506134,1758915225.3506134,1758915225.3506134,float,C,29.04142624110017,,,,,groundtruth,GroundTruthStream,{'ground_truth': 29.04142624110017},groundtruth.temp-1
observed,temp-1,temp-1-1758915039347,1758915039.347659,1758915039.3564517,1758915039.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915039347,1758915039.347659,1758915039.3564517,1758915039.347659,float,C,10.440377216414566,10.440377216414566,KalmanFilter,0.5959598429888433,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915227364,1758915227.3640206,1758915227.3640206,1758915227.3640206,float,C,23.755107557278837,,,,,groundtruth,GroundTruthStream,{'ground_truth': 23.755107557278837},groundtruth.temp-1
observed,temp-1,temp-1-1758915040347,1758915040.347659,1758915040.3509634,1758915040.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915040347,1758915040.347659,1758915040.3509634,1758915040.347659,float,C,2.6447425991523175,2.6447425991523175,KalmanFilter,0.24850380393227123,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915228360,1758915228.3608406,1758915228.3608406,1758915228.3608406,float,C,26.41920307420083,,,,,groundtruth,GroundTruthStream,{'ground_truth': 26.41920307420083},groundtruth.temp-1
observed,temp-1,temp-1-1758915041347,1758915041.347659,1758915041.3549993,1758915041.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915041347,1758915041.347659,1758915041.3549993,1758915041.347659,float,C,-7.0410196240447664,-7.0410196240447664,KalmanFilter,0.09619985649565553,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915231348,1758915231.3485928,1758915231.3485928,1758915231.3485928,float,C,17.05508824856452,,,,,groundtruth,GroundTruthStream,{'ground_truth': 17.05508824856452},groundtruth.temp-1
observed,temp-1,temp-1-1758915042347,1758915042.347659,1758915042.3574567,1758915042.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915042347,1758915042.347659,1758915042.3574567,1758915042.347659,float,C,-18.61690945317669,-18.61690945317669,KalmanFilter,0.04101322200682985,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915232362,1758915232.3629274,1758915232.3629274,1758915232.3629274,float,C,22.832794024262917,,,,,groundtruth,GroundTruthStream,{'ground_truth': 22.832794024262917},groundtruth.temp-1
observed,temp-1,temp-1-1758915043353,1758915043.35399,1758915043.35399,1758915043.35399,float,C,22.278017017477904,,,,,observed,SimulatedDroppingStream,{'ground_truth': 22.278017017477904},observed.temp-1
reconstructed,temp-1,temp-1-1758915043353,1758915043.35399,1758915043.35399,1758915043.35399,float,C,22.278017017477904,22.169964125368537,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 22.278017017477904},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915234362,1758915234.3627713,1758915234.3627713,1758915234.3627713,float,C,29.524537101582666,,,,,groundtruth,GroundTruthStream,{'ground_truth': 29.524537101582666},groundtruth.temp-1
observed,temp-1,temp-1-1758915044347,1758915044.347659,1758915044.3621728,1758915044.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915044347,1758915044.347659,1758915044.3621728,1758915044.347659,float,C,27.64341731112797,27.64341731112797,KalmanFilter,0.48596385076684967,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915235357,1758915235.3572073,1758915235.3572073,1758915235.3572073,float,C,27.699389957975445,,,,,groundtruth,GroundTruthStream,{'ground_truth': 27.699389957975445},groundtruth.temp-1
observed,temp-1,temp-1-1758915045361,1758915045.3610668,1758915045.3610668,1758915045.3610668,float,C,18.14781714219544,,,,,observed,SimulatedDroppingStream,{'ground_truth': 18.14781714219544},observed.temp-1
reconstructed,temp-1,temp-1-1758915045361,1758915045.3610668,1758915045.3610668,1758915045.3610668,float,C,18.14781714219544,18.45375603640486,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 18.14781714219544},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915236356,1758915236.3560188,1758915236.3560188,1758915236.3560188,float,C,22.062302928446734,,,,,groundtruth,GroundTruthStream,{'ground_truth': 22.062302928446734},groundtruth.temp-1
observed,temp-1,temp-1-1758915046357,1758915046.3576572,1758915046.3576572,1758915046.3576572,float,C,23.006425785434693,,,,,observed,SimulatedDroppingStream,{'ground_truth': 23.006425785434693},observed.temp-1
reconstructed,temp-1,temp-1-1758915046357,1758915046.3576572,1758915046.3576572,1758915046.3576572,float,C,23.006425785434693,22.023377077589164,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 23.006425785434693},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915237351,1758915237.351246,1758915237.351246,1758915237.351246,float,C,20.14597306291295,,,,,groundtruth,GroundTruthStream,{'ground_truth': 20.14597306291295},groundtruth.temp-1
observed,temp-1,temp-1-1758915047347,1758915047.347659,1758915047.359341,1758915047.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915047347,1758915047.347659,1758915047.359341,1758915047.347659,float,C,24.20039107856208,24.20039107856208,KalmanFilter,0.5821258350504818,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915242362,1758915242.3624709,1758915242.3624709,1758915242.3624709,float,C,19.316570199383634,,,,,groundtruth,GroundTruthStream,{'ground_truth': 19.316570199383634},groundtruth.temp-1
observed,temp-1,temp-1-1758915048358,1758915048.3582542,1758915048.3582542,1758915048.3582542,float,C,17.098407377523703,,,,,observed,SimulatedDroppingStream,{'ground_truth': 17.098407377523703},observed.temp-1
reconstructed,temp-1,temp-1-1758915048358,1758915048.3582542,1758915048.3582542,1758915048.3582542,float,C,17.098407377523703,17.405197866678495,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 17.098407377523703},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915244361,1758915244.361537,1758915244.361537,1758915244.361537,float,C,16.59497821399959,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.59497821399959},groundtruth.temp-1
observed,temp-1,temp-1-1758915049347,1758915049.347659,1758915049.3584023,1758915049.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915049347,1758915049.347659,1758915049.3584023,1758915049.347659,float,C,14.150969671072929,14.150969671072929,KalmanFilter,0.5947089095170283,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915245360,1758915245.3601172,1758915245.3601172,1758915245.3601172,float,C,22.17584544417012,,,,,groundtruth,GroundTruthStream,{'ground_truth': 22.17584544417012},groundtruth.temp-1
observed,temp-1,temp-1-1758915050349,1758915050.3495128,1758915050.3495128,1758915050.3495128,float,C,29.314793507461907,,,,,observed,SimulatedDroppingStream,{'ground_truth': 29.314793507461907},observed.temp-1
reconstructed,temp-1,temp-1-1758915050349,1758915050.3495128,1758915050.3495128,1758915050.3495128,float,C,29.314793507461907,28.697610776258582,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 29.314793507461907},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915246350,1758915246.350125,1758915246.350125,1758915246.350125,float,C,25.612316864849994,,,,,groundtruth,GroundTruthStream,{'ground_truth': 25.612316864849994},groundtruth.temp-1
observed,temp-1,temp-1-1758915051347,1758915051.347659,1758915051.357662,1758915051.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915051347,1758915051.347659,1758915051.357662,1758915051.347659,float,C,37.083181070681064,37.083181070681064,KalmanFilter,0.5906655318223344,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915247363,1758915247.3636127,1758915247.3636127,1758915247.3636127,float,C,26.95379145652513,,,,,groundtruth,GroundTruthStream,{'ground_truth': 26.95379145652513},groundtruth.temp-1
observed,temp-1,temp-1-1758915052363,1758915052.3638046,1758915052.3638046,1758915052.3638046,float,C,23.984711708612807,,,,,observed,SimulatedDroppingStream,{'ground_truth': 23.984711708612807},observed.temp-1
reconstructed,temp-1,temp-1-1758915052363,1758915052.3638046,1758915052.3638046,1758915052.3638046,float,C,23.984711708612807,24.734315449465424,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 23.984711708612807},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915248360,1758915248.3606677,1758915248.3606677,1758915248.3606677,float,C,16.416047789483226,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.416047789483226},groundtruth.temp-1
observed,temp-1,temp-1-1758915053351,1758915053.3518267,1758915053.3518267,1758915053.3518267,float,C,21.80669918848481,,,,,observed,SimulatedDroppingStream,{'ground_truth': 21.80669918848481},observed.temp-1
reconstructed,temp-1,temp-1-1758915053351,1758915053.3518267,1758915053.3518267,1758915053.3518267,float,C,21.80669918848481,21.7427423001626,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 21.80669918848481},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915251354,1758915251.354364,1758915251.354364,1758915251.354364,float,C,24.37781117794667,,,,,groundtruth,GroundTruthStream,{'ground_truth': 24.37781117794667},groundtruth.temp-1
observed,temp-1,temp-1-1758915054361,1758915054.3615367,1758915054.3615367,1758915054.3615367,float,C,29.34772969639967,,,,,observed,SimulatedDroppingStream,{'ground_truth': 29.34772969639967},observed.temp-1
reconstructed,temp-1,temp-1-1758915054361,1758915054.3615367,1758915054.3615367,1758915054.3615367,float,C,29.34772969639967,27.830322895261745,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 29.34772969639967},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915252358,1758915252.3589346,1758915252.3589346,1758915252.3589346,float,C,28.666918147646395,,,,,groundtruth,GroundTruthStream,{'ground_truth': 28.666918147646395},groundtruth.temp-1
observed,temp-1,temp-1-1758915055347,1758915055.347659,1758915055.3590314,1758915055.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915055347,1758915055.347659,1758915055.3590314,1758915055.347659,float,C,32.085120636900285,32.085120636900285,KalmanFilter,0.592735154558531,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915253348,1758915253.3486333,1758915253.3486333,1758915253.3486333,float,C,28.410132536505028,,,,,groundtruth,GroundTruthStream,{'ground_truth': 28.410132536505028},groundtruth.temp-1
observed,temp-1,temp-1-1758915056356,1758915056.3564785,1758915056.3564785,1758915056.3564785,float,C,20.363159433749573,,,,,observed,SimulatedDroppingStream,{'ground_truth': 20.363159433749573},observed.temp-1
reconstructed,temp-1,temp-1-1758915056356,1758915056.3564785,1758915056.3564785,1758915056.3564785,float,C,20.363159433749573,20.93087548671819,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 20.363159433749573},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915254361,1758915254.361573,1758915254.361573,1758915254.361573,float,C,24.966812502199197,,,,,groundtruth,GroundTruthStream,{'ground_truth': 24.966812502199197},groundtruth.temp-1
